HOTKEY,COLDKEY,EMISSION(ρ),DIVIDENDS
5GnWunf9ZjK2LbU8JxR46k7RbiYbeSKqfJMswz1LcfUrzcxL,5FsKM2Xezo7UeZVYApiyhGtFtdbiCfAJjAsisc5RTC7FvxDP,0.0,0.0
5GnXgjP4hhHYtqSQifxcbzmZVbg7vEVdDJL1SwEGkLgM1VJ6,5FCDKxH69LubjvVyunxD5DXg7R8bG32FC5WoqA5HhuJWaKmD,0.0,0.0
5GnYKwKfgRaxcoFGjZTJpTV34mo7DncDPkzuMJ38E612bqfy,5CaTtUB4AfP5pKNvmmmuwRJVdMKq1xDQuLKAmxQgQxcp8SXk,0.020240722000000003,0.0
5GnZzcSufySBj98jpwpYU1rNeLhf4hJHhcMPNUtFB4Psyqez,5HdgrgnaHYygMXR9dJebjrKbSyLJSR5Bdyz7xTbcjKHDiBcw,0.015846124,0.0
5GnaQBgnuAxRZGKTkYAmcX5MJxZhfQmtu5XdCAL8BnthDwu3,5Cht6za9R3QxawRXbM9eoKooookkZeHcWoM9NvTMqB6N7gEy,0.0,0.0
5GnaVMTLu7oWsFgMbvaKp9KZDZGnXdKJXwyugJPXB4SNVWPo,5FHKSG9oKgwkP71QeghCqqPokKTAoCfA8VNQtZcrURQrVVrS,0.0,0.0
5Gnb9Qk5txoxYYn55qX222uzbGdQE5Nnma6CabPCDtk5NQBs,5GCGKnyapC98noVahSs6iCg6XkNfDwrQWxY8KXQaUNLhPmtd,0.011450355,0.0
5GncFXMi8ghwCYHC6pofxacppYCxEHp7viNSxw1BZCDtN7jL,5GTHRNDCMWRoDhiU56nLMqtJHkQNK3LBK63cmgExi2HTekf7,0.0,0.0
5GneLxNg8WjgDmT5wKAJ8pkuGhpcJJynoRA6jP6fUsi657Vj,5EFXRjBaLuHHWWJfF4kGb58KMC3vr7yZUc5kX2CjsUtsLobY,0.005102441,0.0
5Gnf9ALz3NjvKer9dCgEFniegs3WQANAP23wxQjwvhqLgcTM,5FqXGXQGRsdkiyhUzDRa7KijiYDMMnRZCD7t2MXpsWkk5myx,0.009494848,0.0
5GnfqECxMxsDcZgy5T3s6ejaLcbn5K3XoYAgBqR2fXVxZDxr,5CsvgWsLSspvvtbfHK13my4HFt4XFTusAk329Rz82xJhKVPc,0.00414413,0.0
5Gp58ARBkUYMm6xYWhZCPckCWdEXN2bjTVLLaut8pkJx6pD8,5F9T2YXFNSgActRk2poe8qwE9jfDbs6nbA6C4qH3ApVXy2FS,0.00128919,0.0
5Gp6YtFAutDJsx9qLa8iPTCgSMgHSCntRz5QePXAPZvWwVab,5HYCHWjd55t9qPWUkrEX2PUmWTxhYr67bEQoe3RLTAw1G3su,0.00870454,0.0
5Gp6mkdqzuohGRan2ftPPwKSfGVvemf1KeHCSrf8tNcBj66t,5E5N2UziNRvvQaj8CekuH6fG8mg2vFYkmTukUTiCY7mNv7z4,0.005235445,0.0
5Gp6rjLmAoY62HKH38aqimpgeP53q186KrtjjEDdopWewfRm,5GVr5bDzkQ1aWWz118wWr7NP3itbRKUFhGApBzzVY47xF5zk,0.016521536,0.0
5Gp74U9bcddkRpjXX9Y8HLGopGBVvyMigQMKLvX8NQ7dkPuS,5DFwLUPpeKtfFbK6KC5oYmaKZg8aAQDySATe24iQmVMGysqA,0.012749422,0.0
5Gp89gdoskGCUy6tvfAduCacMwRCMh2nFkg4uv5FQV9X4YVd,5Gjt8xRXGyNY1sZRg57MG8rtiJxwe96StQr5WXiFfgZjC8w9,0.1776789,0.0
5Gp8ifdA1WGbKfhZZBAKKmATRoK4YoQZwyFwgVkqnHDSino7,5EARnYMRxsYG1Rdofh6shxzWLu9HVYWdDroJjkMtu4aK3X6d,0.0,0.0
5GpBM8XZHBEWAysgLjHwouzhL9mpvjVr23Ap6afkFwzCSAex,5DepDpQaheHmxWCMgzkqXTsSYgNESEDqLd4SFPiVPDnMkFek,0.004688723,0.0
5GpDCSajBYhQ9WFCu5Uz5ykUnARTvYsFqQ8Y7DQGocWCY2ah,5Dc1Rj8NViPCbQ1pQR8SFjZWJz5Rr1rkUd8XkZYdW5RWbHjo,0.008451987,0.0
5GpDTYboZsg8AQroH3BXQMHyaJdSPAC5B4ub6fvnZgHN63C8,5GL8o6VSQStN1ksGj8v2EGf7fh7BKM7pBiVHxBCwAY1vLYUs,0.005324409,0.0
5GpDkwqHWF19CpxUZV8vTK4esGSwtfisaa6488oQhnb6TSSm,5DhxiGN4MfzTbyBh7gE3ABvvp5ZavZm97RWYeJMbKjMLCg3q,0.008156273,0.0
5GpFa5Vf9DAPMZdmeLQxhEKyJPECZ32WGQoh5hPuPYpXdRPp,5CV7WXv1vx28PwnVvrEKPp5BNHcgaQpirmL7kpHhDpzHq2R2,0.0,0.0
5GpFnNPCqiW7xaNEVLrWQ3uqbWv2otv1HCgDNQggR5BDxjvS,5EhoTqxDAozJ4RME4SJ9Rb9PAz86LWY2yo7g7wDfXKhPexha,0.0,0.0
5GpGNFVvAuJQtSSoBSSHWi8G9mEab2vfYqi5ahEUARQ9kaej,5EUNNtUSdQx6XHMHx56AZjzm3HHVbhvJsv8EMwaCghPmBmkf,0.001645838,0.0
5GpHFAj9bEony4JnMdi9wsgnS9v6fpTe46QgWzALNuYKW15K,5EAPjcmRrLhg6AywsCj39XnaKvPSPVCaMQbZNRgn2cF71tXC,0.006611911,0.0
5GpHYem926e7Wn67gCFUpkcatEMKEr52YTTW4fULhw8DhQJJ,5Gup6dGxiqQ4sf1CXURkbdxTu3kbufaBewgfLGeankZpLxpz,0.008742569,0.0
5GpMDD2Gx9yiRsrNDcyxvk6UdP457s4PCA1MASMJ2XuTSEqj,5FjKnxxFReX9qCb8V8MotonMuqy5RfVnrWq4nCLCy3Tz5L5N,0.03337386,0.0
5GpMToLy2g5y6fqXYqsHpBJuYnx8U6P5fUBmDqne1bCDqc3g,5EvUBEKJb33JkCgXkNGNVjasXZS9xmxGDcc2f1UbCy4wG1VB,0.008799621,0.0
5GpNLvpFjDhFbks9q8vdDH3cmRxbUaTnucKvPse3F2hGTpLz,5F9T2YXFNSgActRk2poe8qwE9jfDbs6nbA6C4qH3ApVXy2FS,0.001872608,0.0
5GpNchQ4TBMRKg9Nfj2o65eV7X2nSTjk7wjooCfVRSQeeAr8,5DCu6eXM1Cv1FAnakZ81c3txrTbbf24ktogkrh5HoAfoBNFB,0.007901479,0.0
5GpPC45ZmJGZfR1AnceXW4p8BP4e58L1NVGx8cd8AukF22Fz,5HWNadHLhTDFoGxMCJommibSvC2BtH1Jz4AMRWnU1mbnWNeh,0.0,0.0
5GpPLbhtWqDpLTwZpjGvpmi1bnRPtcYEWCKFRLgsWtjpeQGT,5CoDUkf3cia667rECFYHn98LMBMhZ2kxJKUy5rejkXQKa949,0.001319236,0.0
5GpPZZsVevt7FxXNui8p5SovZNhk2KscxwfhBYvrQk4TnV6N,5EefisctzgWdVGFQaL4LjFFacTE7dM4YJVNy3ogGBQoapTU1,0.00228418,0.0
5GpPzb6qykdKoJQ3oYxLYACSmvq9uVSSowS6KRw6cLiYRsLR,5DEzKaZ947Tt3trQEhLQwvV6oCxYhCpguX6oqL4hZggj1Pfq,0.024813442,0.0
5GpQStZJrzkqysTrW5gKdXqVyBaB9rvA6HBSaSCd51DTJZDV,5CCay8PcDvnaiSZ3fLPEGBbhDEwvWXmg42vuQ989XtCJ5ne6,0.012341806,0.0
5GpR1ztxazsugrQjmYd9Spy678VBtnuMgdxFN7HMeTaMemHy,5HgRYQkxSmmiXXQb56DjZ3pYm9ZsbHQq11LGu1yW27eVtvKp,0.008026255,0.0
5GpRpda38Vo8ezzUXqo44HW6LpL2715ApgYYypwrdb7FtX2t,5EACUJ23WaGmpzykbfcxSULcMujrQKP9R8b8gh88ouFH8Ujf,0.004759641,0.0
5GpSNnpw3rjWdRFxN2tAbvGESft3R9NoAcq1EUGK2zntLysx,5G8vPjUDMbz3TZQJAwAekgWj7LA9c51j5vNqAv7JkxSrMzKk,0.04450413,0.0
5GpSsyBLr265NqRfYhKiaEqP2uBrLwRJhdbbvHihKLzXhka2,5EhZPixV8CpDRvbYbuFgHXC8zHqqew8vyS8mX36srFxbnv4z,0.005073988,0.0
5GpTGrGfWXQMJJj9f3Y4Giqu89CqRLbeANvXc6Kpy7JubBaE,5GsF5YwFbTEv6v3fP5Vx9VWbEWkyzymz8SPJpXgQg6ysTfy1,0.048986837,0.0
5GpTg6isarR26FRJ5tecnjTM4LLzRNRftSr5WG3pozVBEs36,5DaUQrFC3kEuqCkvBELUs47pJpNoqXTTiHop7c3pcq1KngQo,0.013900041,0.0
5GpTjQC84hovgEw8CWCSnqAjbw2HEzsorVKAMqeFv1q2LftL,5GVmLyEdNWdGvovVDsRXLHVpd8QYD36Yy4Z2BLQZEznWEVw5,0.002084373,0.0
5GpUF76zadWawqvZ5T9DnNAjNnXC14zETRagsH7Ud3A8Z1sC,5CJq1h2CSz9pzDy5Cf15u7J8LzMS6YLojP3o4m2MuE5BZgnC,0.008660612,0.0
5GpW6qfT7NR6ANm4QaTXh7CBzeRerwqaozBsQgXyUQ9d6sSg,5DntZrRyzn7ggV4nTmzonhQ1mFVYHWbdoikUabGwhXf22ydR,0.007130875,0.0
5GpWdQpu7s6S37bqHBMtrcAZ3BZdLTH3BiQS1D7KPF1WBpGz,5GVmLyEdNWdGvovVDsRXLHVpd8QYD36Yy4Z2BLQZEznWEVw5,0.001946183,0.0
5GpXUw212duDt4JADtQr6GaCi3WBZ75E214YrXUCPt1Hm7zd,5GCGKnyapC98noVahSs6iCg6XkNfDwrQWxY8KXQaUNLhPmtd,0.010188533,0.0
5GpZ9pvimu2rUJCFxmUdAKfFE37gBZHw15gKLg1zfKmkXoQt,5H92MLsnT75rn1hQwHbx5PV1zQPsy82AZQHdugAVfUXeKmUt,0.001691327,0.0
5GpZvVL4W7EhNXfnvxftWFhh4eo5avz3gAMeqHdvaSCvJ4r9,5D2qCnYoawk1GWuXmX6bgkCay7Gpa8x93RWURBFp1Vsr5NwT,0.007512131,0.0
5GpbVfVGYrSNN9aWW8iuFd6UfMZuyUdpswRx13y8pu2Ek9rq,5DCu6eXM1Cv1FAnakZ81c3txrTbbf24ktogkrh5HoAfoBNFB,0.007532713,0.0
5Gpc9hAnjz423FksS28e8g1XxgmhAyZMC6gHkUxDkJ9z1qL2,5CCihH3CQHv3t5jz6p4kLxyZPgCv4b7AaRNR8oyVfyBKHmeA,0.007564204,0.0
5GpcAq4Yswta9EGc8QYLsk38ddzR6sZncWSjB8mPUqxHcM8q,5GbzTUNtYFyUKbRGCT6YqLnYJZQ8y84C5YvQ4wLSQGu3TZWb,0.007176075,0.0
5GpdALrfdpZebVtnNrAyZZuWvhzbMNqGut8EywyHQZvSGm87,5FhctT4STcCnSknsHHT3ug9Ejhr6qURL7Rhvi9xHribKGLvE,0.004186547,0.0
5GpddcoZK5UGjm7cB11h1dayQfYQWgKJ9XMKBfzaLTYRUjmL,5DZfwmpbgTYNcngMQqG3BDDb7YYcJHMSvDKypo1q8YgnBFGy,0.03581009,0.0
5GpgByeULPsp4fzGEPmfPsSeUfordkLd8AqhKbHrFcZp8vUp,5HQkkXupDMsWhiCmH7oHWnDWopqD9BRWbtGk2kYRXgZDxs8K,0.0,0.0
5GphTPx4dM7MjP2U4ZwMpwNSKnXexaZbgvHUZFFxSeQARo3L,5EFHu6CxXzpXw26xQbQZcrd1aPtG2CTZ2ot53HBdt81x3TcE,0.019210571,0.0
5GpiEhP2PHiw5wjhwEscjFciZMh69MKK9tm8Z4RdKKyej1nh,5Dqvq9yTYsu8um3PfW2cb547cVeanLgrANvcxNJxQCdHWVfp,0.01502298,0.0
5GpiRgvJ6D5K4X1sR9aimrj9bkUcwNftJx1qczr5gcT63qHx,5FZmcpG5fFz4FWkNb2afzeUM2SVnghiNmJrsqzLoEvDGuXfk,0.012876363,0.0
5GpikhNu4kcm9qWFkt7Eni6ha9bGjd3Ls6HmeJn1Nsdzuutg,5Cd2ZsupRRszgpMK9ayY4Kk7XZ2NfjQaawSe5zFEBmgDN5Bh,0.0,0.0
5GpkUZtMaaeM1TFpMRxBVwU2nMaorzrGtChKHXD2jSRq7i4s,5F75kjdgqhuUrLmjyx7R2J3S5cq9NX76b3nyHTQEii8N44qM,0.025048416999999996,0.0
5GpmAe5THNQty8TarAs24kv39aGEBxr7ibNW1SQtHcVV4F5q,5Gxu8C3o3pU1fcFqRkErJXmmHN6V9LZphdW4S8BiF7nzhPj1,0.006381682,0.0
5GpnsH7CKkkMwKHUcuGBfpoLRnzkGdzTTjLoxe7kUcGixuUM,5F9epb8cjCrbQUShmjS4J11fZedW3KXWjtQ2Aw8oRVY15EUF,0.05372155,0.0
5Gpo9nMzcKrAGRQAhmmsDZHuESAChi72SGydiUsE4ErcCtii,5EU5ZL4DubuGKDpZMC75VbAH8EXvEZCWGLvtYvuW2hc8WW5V,0.007957266,0.0
5GppTLccehiabzm69YqnNzY8VU9VFkUdF23EJhBb5FQw9LAZ,5Do8ukQfSHgJ56GvcoBxxXDit2zrSimcpRSRtF7fXAuNQHsE,0.007745811,0.0
5GpqyQRmAVJxJw2gdk8DUg8ENkkgL3NJtnpvN4Vm4Co7Er8t,5CyqcejLGBRe2kiLPhMCzp8RShKWo1zhVGN9m85aUF3wavLN,2.2628e-05,0.0
5GpsHd9oBun8se3dJQmGvEQzacGG2qicBbizejFRW2KETzEX,5CXpwfEn6uYM8D5sE4NyqeX9RUha5m7P6tSCNiyrbK19jPW3,0.05585869,0.0
5GpsxH5pXYVRRBr2jytbokPK7YpHFx7zhMZ2VoosFxxZWhHM,5ExtFbLBMDwpLtnkGWyF7RckbivYDfayuRuH4iVZv3e5umbQ,0.016105326,0.0
5GpuaMTAFPb3YAGyFJCyjh6i2D7jkm3yJZmkjCPGh5knfNNY,5D7BYFh4ihpufKFExbC2XLTnSCvto9khUyvddd8aBa1Ek1sg,0.0,0.0
5GpvXywRdp3fNxY31AkG4xaGkjKWrqodykFdjpRV1T3UspXB,5CSkLK61C17NqBcAQJfyhBiowQULySozDYXzy2ZTNkNUqWAq,0.00032785,0.0
5GpxAogsgxWhJhd74fBcyC2TKgJveMp2bNrZZYXLqrPoUTPa,5DtQwH15iy2jcaW8TLTVeL8iY53b5KhURozSzg9zD7e9B4Q4,0.014478011,0.0
5GpxZacX2rHYKkjYBRvEu3aXxiLZikaeCg8zDRmVBHMCtsuY,5DPkKNDi8p8CFgyaMw7HbECcgPE648WcyFVJqnsbHcwmjzac,0.0,0.0
5Gpxxb24veKGGKWn1y5MeG5hvkyVtV8uVgSAuuGHQvDTXZpZ,5CyEfhVoEtaqv2rac8EVQp7fZTnUNW731MCE5TBtcACLzGqB,0.008674722,0.0
5GpyUYkG9QkCtx55YqqNHz8onCdfELJBY2vKmnvngCdNZkWA,5G3oBJSn6zko3Vd1ZhFvJGvEvJe27wNXMhSciNFUYAGhDpop,0.012715423,0.0
5GpymDJYfjRP4PA8uiLqdGLbjHhZJGRqGmUNEY5GELqcQT4z,5EjvHWVi4Ztw5NbbWNaucF1a21yZyRaAMbTWpX3GiLa3eECC,0.006559884,0.0
5GpzqUBiLR2rjomg1pnXt8CJZFgYmycoZEyGwinDAM6AhzBV,5GL8o6VSQStN1ksGj8v2EGf7fh7BKM7pBiVHxBCwAY1vLYUs,0.005557196,0.0
5GpzzMtzGRYmBa6pNqKg3oa4kwXdTZrsAPn4FEQvB7T2KraH,5FgdHCpEA2KLxyuTzBrx9BSCrzKjFuyXog8YiJ2ZmYV2F2kH,0.003671902,0.0
5Gq1LcnhckhmNvHs1F7YpV7HLXsRhH4zz6EdT8dxJt1fd1VP,5GNzBcNQuRhXcBdcimxvUPTKC7T3sac3EtdhKhh4ZtGjTvz5,0.007797613,0.0
5Gq2mXWLr54ZeVxKy5Dkpn96sJDd4AcwnMkDLRvxsfYhMVtr,5E6nCpSckkb4TtHYzG5VqB2UY2m1RrnGVygHQTeBELow5bZa,0.002250791,0.0
5Gq2v3rctCWD7h3GXAYYVpGJWE7USPrTnoQmUcmegVAJnmp1,5HC8NBbRrWtF2YCfuyjGyzWUnmMKCSRLgQfpgUCUT5kqfgsV,0.0,0.0
5Gq3J4Px3w1WiRmRAcS3CFRCT87A7u7gp3xRRJQwwYhMpUS6,5Dpz3aD4eE84BTx1DSc4FXYM2v8We9uM3rsDmhFCR8GEqGpy,0.001364784,0.0
5Gq49tVCh6Z7QC9Y2jJ7nKYr1YDccS99zhXUvjmspmWLqyjp,5CqSeScXXkWDbvhXhND51PA96rUn8ZCXDxRg1wNnAn43YUpp,0.046649806,0.0
5Gq4jWg8huVeNcqfiYSzvUMScMEri6GeujDS3CbUvBdJ9w7K,5E1f77covwYFF6oV4pE9weN3W4ne6MuQt4iWKe7sY3iZXGVX,0.00595849,0.0
5Gq4qd14SkifV8iGWaYGtLRLdC9bzPaYBR3Y4Tjxzg9guFU2,5FCZ8g13LsRdASt3rfwEfQZ9iDkDDhoUvScCSFRqocss2ukP,0.0,0.0
5Gq7Tjfj1RWJsszpoWdyobwo2dosQ7ThXJPfTfJV45hqZ5Mz,5GTJY1p7pg3mSooZ74g53oKNS81WXSX4Gd6somd9xNgBT6Qd,5.5741e-05,0.0
5Gq7mNV8tBjk9GfooKufK2FCjxfePCy5ekC8pRjvkBS5spYb,5CAt4v7VFcf1oLyYF5VYFvZgi55idXC4jJWVQmLjHdxCKs2J,0.011001718,0.0
5Gq7nAVUHhK143drbZr49tfSvVZhUHa3DKStRpjvHwf1YrWx,5GL8o6VSQStN1ksGj8v2EGf7fh7BKM7pBiVHxBCwAY1vLYUs,0.005549914,0.0
5Gq86UA4nBPoXLB936yf7SgHMdggXpGNG1Tq6SeJVBhdKuQd,5Hirwc4D612EWpu4pH4DKJbU1eXwxeZAhMPfxS2wLmyTRosf,0.002453503,0.0
5Gq8gSLuhBKgMH85BN71XCmcm5snSEp6DC29XHyJKqdN3QVn,5DA9w1pMiwYPd3HKW5jSdhcxNenmKAwu4DAdHt4wrv6B1ydP,1.1528e-05,0.0
5Gq8xaWKd8cNHFkD8Mt38BjL1dzBGi8ZhdfMskmv3v2H5hLC,5Fneq4LsymcxWCW5d9t9eYQLiZbnkMgK7m467dmYxkoYnqip,0.012725171,0.0
5Gq9FCXD8qaHRvZYcMw7LjXR3zxM3gkFMTTX455rXsbTojSN,5EZKj6EUJbc4US5EpDSqRau9XQM8CYbZtGRDJFvsFRjLG17m,0.021662427,0.0
5GqAT8oGCZfN5SBYbGKpbpdtdjmP8r3mc3paS1SseaEFvvSd,5FL2D536ct7FGLED7mrRTMtn6VbLhWkoRwTdwy135Ru2t7C3,0.013811208,0.0
5GqBG2w6Todd9oLoUkxsC2KcqZZy4NhhnKs1RVv9rnYANuNa,5E1WbrqMYovNRt9cAb1nY132SzSgfQfQ2GvCRPBKsJF2Wu65,2.4096e-05,0.0
5GqF5HpSNQ2L5i156bT6KMgi6nFx3tY7Tn3FkfewfbHEsoSC,5FEKJ24UZmkBFN4uernFv6yF9qEAgAYmWaoxcyQVZsLDfaEi,0.010845159,0.0
5GqHV89KdLSSp1de2U3urPWSYj7qTA7DmBkbJWxC6SBRctcw,5F7U1fKfQLtMG7gZj2b8wRwiutEP7sedxLG3tmfnbDUGEQPa,0.0,0.0
5GqJjmn2JQas78vHYDazdHK8w9AyswqNeFpexBR8VKyxwSEi,5F6aEdaZ4nBJ41r9U7qmMPQmcoVnDyAea4h3bVF8ekHRWrPb,0.0,0.0
5GqKw9nPe934mNazPtyVnFhz9q9MniYGFHGXmHg4qdfMTPgn,5GHs2a3GoqLvk4wZTzE5sEL5Aa1vQUaViB99AYUsJJWf6sds,0.019544901,0.0
5GqM7xatAuu6mRd54BPkKzDSRTwuP4z1opq8u23b22FANn9Y,5Fexa381818b6BqeSduunJhvubwTtg39NUJm4LJRN3tkR2bk,0.000699297,0.0
5GrgP5Lkt9MKJdm3biaj3DoRYQJnfTcRCfGgMedqULUr7hS4,5Fq3fe6XGeAoxV5tsRApee1YEvnKgBdxxvY6wHEPAvibsguY,0.05294455,0.0
5GrhbmYL8YQ6PHhE7wB8By5wzk54RDgeTbzpaq1CVwvJvGMX,5Hpob1dpnB2eDYuxtKgi9SsWuUasH3gi7jPvFjML1Ssxqx5y,0.01574338,0.0
5GrigMZgXVD7i9oNLGFZ6JaU4mN9MzxMr1FhrvX6gJGTwfgA,5DykrpjoH4X8Xb2aQWf7XNMLtoLePvVSJRBBtFxy765yHkTP,0.016596308,0.0
5Grj3WizXcmujvrpTNoDuXRo1kgNEmg2VZYtwCWgZuYgnpnD,5FC93masNtcpTQAg39kdknK3aZB9moaaEEbVgJUxMpajMedv,0.007452138,0.0
5GrjRg4p3oRc8i7ZYeQV8RAqKnftc74nWsyrcDiaKpVQJxQq,5CoPDt8FgM1dVgUYwrMk1DJ7Ntx5hwHugakEzz8chYx3Vroj,0.007928299,0.0
5Grje5vReLfHEGpZPjY9rhLQPBMTjBPMyNLor5KA5TdWYvT4,5HNYPU5R2JbDExrAtew34Ufcegxm9zZv9Rq9EM5F5AnZZvuV,0.010602475,0.0
5GrkRMxxF4AeUzjTQTJvDgr1HPrMHnZGPrf9YUbdfM7RHUGy,5FkKLqaoQAa7fVT6BBRr6vNdmo6PZn8i3F8RFMZBXUVbVuBb,0.08360457,0.0
5Grkh2U7iUo2QnFN8buDk7hSPEL91ZkWDaQPa4jVTskmVdoX,5DcBFgjEPuUtXCWJURUX5mDnmWLw1RukwfvJAgJZD5cHCftb,0.069488265,0.0
5GrmD8rdGbwkWrwf2CvKcNLEqHXq3D8izEQLLQ4PQsnB8Qv4,5H92MLsnT75rn1hQwHbx5PV1zQPsy82AZQHdugAVfUXeKmUt,0.001366691,0.0
5GrnH4hJygymNwErjVvgvtY4wuL226ESyUQbQphsSNdHW4QZ,5DA9w1pMiwYPd3HKW5jSdhcxNenmKAwu4DAdHt4wrv6B1ydP,1.8837e-05,0.0
5GrniWWHeKjnu1mdYVieUgjYuAbp6775KDa76Dnmu4cDM9La,5Do8rixjr4CEYjfw1x7F4VGnB7KnFvMDKRwTFiGtCVNfgf47,0.014043498,0.0
5GrnovDznf7TSjcon8ZDmMdZVU7hYPSEX44uJtFESD9vAUuk,5FqXGXQGRsdkiyhUzDRa7KijiYDMMnRZCD7t2MXpsWkk5myx,0.009183402,0.0
5Grnxe33W7EDsoQ1XH5akCPN9R3ZVJtHwjEKbMBqyBMDSWTR,5DFahUCMCPcQWEfJewNtuSDgFJZhNDpMuWJ2fW4wzmQuUFfL,0.0,0.0
5GrpFy6dQHydx9unsJGXTPZTJwznSnBFdAsWSe3xopK2dsdX,5DMFDnedshqaswf7JfAGWBTyPVAu4vagg9v1hAgchSu6TkEB,0.007698467,0.0
5GrqARiLHpFwvCzo1G7CnEWsDTBvEcSAhe5m21kpc8a5gXQe,5Cz6ugkWEDhoDYMnRh5hoBnWhWndoTwWnjLoaPu3pq9cU5z5,0.01806883,0.0
5GrrXXKgympsbzt2Hp9pjeKjS9op3v9jLUuCxYVBUYC2APYg,5HdmLXWm9eQrrDTMu71bdUDe1NQzfL1VZyuaL9S16DHzkJ1h,0.010047347,0.0
5GrsHRDkHSy8VD8fTxynFUr5V4SA4HtXxEqD16fMP9kHpAiM,5D7BYFh4ihpufKFExbC2XLTnSCvto9khUyvddd8aBa1Ek1sg,0.030615561,0.0
5GrsP1nfbjRr7KWSyiF4vNhwT7oeLqDdJYGus8kpMCktvqq2,5Dtr6wvK35gySNAPX5MwX3bZX3GvZWnL6kpk19ZAUWSjUSMy,0.008704607,0.0
5GrtEhpSDtWfmYbJEcYr8nTzd6w5CL62Scf9V5epzUqbp61U,5DCu6eXM1Cv1FAnakZ81c3txrTbbf24ktogkrh5HoAfoBNFB,0.007669216,0.0
5GrtPghuCYkCKAjgyZAgjHfReZRMSwYBvwGFhFRHupawdz68,5ECf3v984R1q6KbvBunasJz48jz1cc9oZV3wcsk1nAf6gC8u,0.005935256,0.0
5Gru8YwVCmiwQQnkMwpag7cZQ3G1LKAhNn6x7ByzoaKeyDJu,5CCefwu4fFXkBorK4ETJpaijXTG3LD5J2kBb7U5aEP4eABny,0.0081577,0.0
5GrvadPXGLq81yxh4sXzv5rhJsP6CQcsdRChc6Uv4pqVHAWo,5GVsK7YYyKZHUKMhZVa8f5XNhitcTJq2RiVhX37C2ceyf5tT,0.01020503,0.0
5GrwRSaiwHqbEZ4MeG74hmhJ6NFEosQK4hZCMu7562JREaPs,5EJGn2fMcG8LTYGkGiotebAX3UQjAi6airDYruVZtP8e7fKo,0.026104955,0.0
5GrwaEiyk9s1BKE7nbVgvPefVFvPaASrPZYGXShvAY7VZH91,5CoBBARHNbhBsyTAohceEY87ZbM9XrSNV5oPo7XHZR5z1jwd,0.008167859,0.0
5Gry78caoZBXjgeN3Yt4EjCMUSq5VJ1EKFhUtLYVmpyuW5Mg,5FyPorhxZTzNZvCjD8F8ZRm66pw5Z4wzvoWfBh2ZBxR7bpvP,0.008617707,0.0
5GryHC9Z4QJeRS2M3HCZ7BFAvPGbSwkuxLXJ1BNRJshcVzgX,5G8k2awrubCksUboyNcT1RhsX6rkT4tnHAbV49S27CBQ4q35,0.001482278,0.0
5GryhsyAGovRdbAMBVT3zoX2rJUftc5epicXHwGt6SnpC3dp,5EjvHWVi4Ztw5NbbWNaucF1a21yZyRaAMbTWpX3GiLa3eECC,0.00836886,0.0
5GrzGeQisNGyyQ3GURS8FACKEF3vL5HiEuTnd2SVe2Qqwk19,5CMMPpauwi4tSMKXgoYobx6GSsFVtnvUm7vRD56DHf1SuA1z,0.001435517,0.0
5Grzgno29TUvqSGeJAR2BSw4r58vvq8o352jKHnYbx2wkY6A,5Gb15WheaZqHGo3hvwNhZZE2GXQwZ6WmBk9nbtGKi3SmLzQ4,0.023020905,0.0
5Gs1MR8pt6A3B1YYZpcgdhvgD8qsnDeV6oQ3z69tuj4izQLc,5D2DvfDXiqAacdeKLNcGS7n8PYyYemr328FbNi4e5qT6QGaC,0.005985343,0.0
5Gs27Vk3P27qpn1CR8X6TWHtwTwvGGr7wj5r1wKWF4j8EN8x,5DS5KDVKkVkDhmdW4jZjy8qJKqcBCxt41N693onDxUmQUEgq,0.021828214,0.0
5Gs2TsVu8YgnRQvtUXajFjjewJgEZVcEDuNVwg6MfkFJu3c8,5CY8d3AfV1UKmMWf4P8YutARqjwRa1yJCoxmB2uvdkWf3VjZ,0.0,0.0
5Gs4CksqE6WUQZQeM65BR6y3xuPeEkKS57BsdMpZUUZSqN5W,5DskjHy2KH3v21BLpQ7rFo8nmjQ3v8GLuXNuJ8xqmzJTJJMR,0.016428066,0.0
5Gs4xHoCYvaAvpkkmiyR6kPxpEMZ5LSS9iXKbmTGrN265Xar,5C7pj3icmVj2vgJpwy4qVnzjRUHqScRVckCW9EpLsxRrUmZi,0.001866251,0.0
5Gs7kQe2Q9NPtJ8tFM9zs4hsg322Y2t72Rn59n8Kfpe5Yve9,5FCpgMsAuCApdfJD4j92fDL5RkEgZwnhj2uW1PkYC9D9d9BY,0.0,0.0
5Gs82CN3KW8KXdUxLUGauR3xzuzcvTmJrKXTsu5RsKLG9aya,5HEnAF4ZDMgN27siRdvPXqgkG84DDUMua7npS1jz9vDt3xFx,0.0,0.0
5Gs9FgnY9eREcKZzxeKSXbc2h9AWdbVR7zpxdzMxrQRiQ6LE,5EUNNtUSdQx6XHMHx56AZjzm3HHVbhvJsv8EMwaCghPmBmkf,0.001100263,0.0
5Gs9Rd4PoxtNPxQ5aAKDq2EEA1VpgfaPYXbsyCgDFLq4TGsG,5HbjGVKtwcSBBygNoXVXWYjWyW8sErZLeoWCgDYFjyMHVHTP,0.012860318,0.0
